,Unnamed: 0,Suburb,Rooms,Type,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Regionname,Propertycount,Price,Distance_bins,Total_spaces_new
2536,2536,Newport,3,h,Sweeney,12/10/2016,8.4,3015,3,1,3,600,Western Metropolitan,5498,1060000,Nearby,8
2537,2537,Newport,2,u,Williams,12/10/2016,8.4,3015,2,1,1,50,Western Metropolitan,5498,485000,Nearby,4
2538,2538,Newport,3,h,RT,12/10/2016,8.4,3015,3,2,1,224,Western Metropolitan,5498,950000,Nearby,6
2539,2539,Niddrie,2,t,Barry,12/10/2016,11.2,3042,2,1,1,200,Western Metropolitan,2291,672000,Nearby,4
2540,2540,Niddrie,2,u,Brad,12/10/2016,11.2,3042,2,1,1,142,Western Metropolitan,2291,490000,Nearby,4
2541,2541,Niddrie,3,u,Nelson,12/10/2016,11.2,3042,3,2,1,50,Western Metropolitan,2291,800000,Nearby,6
2542,2542,North Melbourne,2,u,W.B.,12/10/2016,2.3,3051,2,2,1,50,Northern Metropolitan,6821,720000,Nearby,5
2543,2543,North Melbourne,2,t,Jellis,12/10/2016,2.3,3051,2,1,1,50,Northern Metropolitan,6821,888000,Nearby,4
2544,2544,North Melbourne,3,h,Nelson,12/10/2016,2.3,3051,3,2,1,97,Northern Metropolitan,6821,1325000,Nearby,6
2545,2545,North Melbourne,1,u,Jellis,12/10/2016,2.3,3051,1,1,1,50,Northern Metropolitan,6821,368000,Nearby,3
2546,2546,Northcote,2,h,Jellis,12/10/2016,5.5,3070,3,1,1,482,Northern Metropolitan,11364,1153000,Nearby,5
2547,2547,Northcote,4,h,Collins,12/10/2016,5.5,3070,4,2,2,440,Northern Metropolitan,11364,2270000,Nearby,8
2548,2548,Northcote,1,u,McGrath,12/10/2016,5.5,3070,1,1,0,50,Northern Metropolitan,11364,385000,Nearby,2
2549,2549,Northcote,4,h,Nelson,12/10/2016,5.5,3070,3,1,1,482,Northern Metropolitan,11364,1300000,Nearby,5
2550,2550,Northcote,2,h,Brad,12/10/2016,5.5,3070,2,1,0,367,Northern Metropolitan,11364,900000,Nearby,3
2551,2551,Northcote,4,h,Leased,12/10/2016,5.5,3070,4,1,2,50,Northern Metropolitan,11364,1340000,Nearby,7
2552,2552,Oak Park,2,t,Stockdale,12/10/2016,11.5,3046,2,1,1,145,Northern Metropolitan,2651,520000,Nearby,4
2553,2553,Oak Park,4,h,Stockdale,12/10/2016,11.5,3046,4,2,1,589,Northern Metropolitan,2651,800000,Nearby,7
2554,2554,Oakleigh South,4,h,Buxton,12/10/2016,14.7,3167,3,1,2,632,South-Eastern Metropolitan,3692,1346000,Nearby,6
2555,2555,Oakleigh South,4,h,Buxton,12/10/2016,14.7,3167,3,1,2,632,South-Eastern Metropolitan,3692,980000,Nearby,6
2556,2556,Parkville,7,u,Kelly,12/10/2016,2.6,3052,1,1,1,50,Northern Metropolitan,2309,3210000,Nearby,3
2557,2557,Pascoe Vale,2,u,Brad,12/10/2016,9.9,3044,1,1,1,50,Northern Metropolitan,7485,495000,Nearby,3
2558,2558,Pascoe Vale,4,h,Harcourts,12/10/2016,9.9,3044,4,2,2,770,Northern Metropolitan,7485,990000,Nearby,8
2559,2559,Pascoe Vale,5,h,Nelson,12/10/2016,9.9,3044,4,2,2,705,Northern Metropolitan,7485,950000,Nearby,9
2560,2560,Pascoe Vale,2,h,New,12/10/2016,9.9,3044,2,1,3,629,Northern Metropolitan,7485,915000,Nearby,6
2561,2561,Pascoe Vale,3,h,Brad,12/10/2016,9.9,3044,3,1,1,570,Northern Metropolitan,7485,900000,Nearby,5
2562,2562,Port Melbourne,2,h,hockingstuart,12/10/2016,3.8,3207,2,1,0,106,Southern Metropolitan,8648,1060000,Nearby,3
2563,2563,Port Melbourne,2,u,Kay,12/10/2016,3.8,3207,2,2,2,50,Southern Metropolitan,8648,1610000,Nearby,6
2564,2564,Port Melbourne,2,u,Cayzer,12/10/2016,3.8,3207,1,1,1,50,Southern Metropolitan,8648,910000,Nearby,3
2565,2565,Port Melbourne,3,h,hockingstuart,12/10/2016,3.8,3207,3,1,1,593,Southern Metropolitan,8648,1485000,Nearby,5
2566,2566,Port Melbourne,2,h,Cayzer,12/10/2016,3.8,3207,2,1,0,152,Southern Metropolitan,8648,1101000,Nearby,3
2567,2567,Port Melbourne,2,h,Greg,12/10/2016,3.8,3207,2,1,2,163,Southern Metropolitan,8648,880000,Nearby,5
2568,2568,Prahran,2,h,Biggin,12/10/2016,4.5,3181,2,1,1,50,Southern Metropolitan,7717,1106000,Nearby,4
2569,2569,Prahran,3,h,Jellis,12/10/2016,4.5,3181,3,3,1,209,Southern Metropolitan,7717,1650000,Nearby,7
2570,2570,Prahran,2,h,Marshall,12/10/2016,4.5,3181,2,1,2,308,Southern Metropolitan,7717,1590000,Nearby,5
2571,2571,Prahran,2,u,Purplebricks,12/10/2016,4.5,3181,2,1,1,356,Southern Metropolitan,7717,590000,Nearby,4
2572,2572,Prahran,2,h,Biggin,12/10/2016,4.5,3181,2,1,0,203,Southern Metropolitan,7717,1055000,Nearby,3
2573,2573,Prahran,2,u,Biggin,12/10/2016,4.5,3181,1,1,1,50,Southern Metropolitan,7717,523000,Nearby,3
2574,2574,Preston,2,u,Nelson,12/10/2016,8.8,3072,1,1,1,50,Northern Metropolitan,14577,457500,Nearby,3
2575,2575,Preston,3,h,Woodards,12/10/2016,8.8,3072,3,1,2,693,Northern Metropolitan,14577,925000,Nearby,6
2576,2576,Preston,1,u,Nelson,12/10/2016,8.8,3072,1,1,1,91,Northern Metropolitan,14577,305000,Nearby,3
2577,2577,Preston,3,h,Barry,12/10/2016,8.8,3072,3,2,1,369,Northern Metropolitan,14577,1080000,Nearby,6
2578,2578,Preston,2,u,Barry,12/10/2016,8.8,3072,2,1,1,205,Northern Metropolitan,14577,656000,Nearby,4
2579,2579,Preston,2,h,Love,12/10/2016,8.8,3072,2,1,2,460,Northern Metropolitan,14577,799900,Nearby,5
2580,2580,Preston,3,h,Nelson,12/10/2016,8.8,3072,3,1,3,523,Northern Metropolitan,14577,916000,Nearby,7
2581,2581,Preston,4,h,Ray,12/10/2016,8.8,3072,4,1,1,339,Northern Metropolitan,14577,914000,Nearby,6
2582,2582,Preston,3,h,hockingstuart,12/10/2016,8.8,3072,3,1,2,452,Northern Metropolitan,14577,1650000,Nearby,6
2583,2583,Reservoir,2,h,Love,12/10/2016,11.2,3073,2,1,3,821,Northern Metropolitan,21650,836000,Nearby,6
2584,2584,Reservoir,2,t,Ray,12/10/2016,11.2,3073,2,1,1,145,Northern Metropolitan,21650,485000,Nearby,4
2585,2585,Reservoir,3,h,Nelson,12/10/2016,11.2,3073,3,1,1,482,Northern Metropolitan,21650,770000,Nearby,5
2586,2586,Reservoir,2,h,hockingstuart,12/10/2016,11.2,3073,3,1,1,482,Northern Metropolitan,21650,612000,Nearby,5
2587,2587,Reservoir,2,u,Darren,12/10/2016,11.2,3073,2,1,1,184,Northern Metropolitan,21650,401000,Nearby,4
2588,2588,Reservoir,2,h,Barry,12/10/2016,11.2,3073,2,1,1,608,Northern Metropolitan,21650,635000,Nearby,4
2589,2589,Reservoir,2,u,Love,12/10/2016,11.2,3073,2,1,1,168,Northern Metropolitan,21650,491000,Nearby,4
2590,2590,Reservoir,3,h,Barry,12/10/2016,11.2,3073,3,1,1,482,Northern Metropolitan,21650,650000,Nearby,5
2591,2591,Reservoir,2,u,Harcourts,12/10/2016,11.2,3073,2,1,0,207,Northern Metropolitan,21650,420000,Nearby,3
2592,2592,Reservoir,3,h,Nelson,12/10/2016,11.2,3073,3,1,2,564,Northern Metropolitan,21650,810000,Nearby,6
2593,2593,Reservoir,3,h,Love,12/10/2016,11.2,3073,3,1,2,457,Northern Metropolitan,21650,780000,Nearby,6
2594,2594,Reservoir,3,t,Barry,12/10/2016,11.2,3073,2,1,1,145,Northern Metropolitan,21650,570000,Nearby,4
2595,2595,Reservoir,2,u,Love,12/10/2016,11.2,3073,2,1,1,135,Northern Metropolitan,21650,520000,Nearby,4
2596,2596,Reservoir,3,h,Barry,12/10/2016,11.2,3073,3,1,1,754,Northern Metropolitan,21650,660000,Nearby,5
2597,2597,Richmond,2,u,Abercromby's,12/10/2016,2.6,3121,1,1,1,50,Northern Metropolitan,14949,1066000,Nearby,3
2598,2598,Richmond,2,h,hockingstuart,12/10/2016,2.6,3121,2,1,0,95,Northern Metropolitan,14949,900000,Nearby,3
2599,2599,Richmond,3,h,Biggin,12/10/2016,2.6,3121,3,2,1,120,Northern Metropolitan,14949,1250000,Nearby,6
2600,2600,Richmond,2,h,Biggin,12/10/2016,2.6,3121,2,1,1,117,Northern Metropolitan,14949,990000,Nearby,4
2601,2601,Richmond,2,h,Biggin,12/10/2016,2.6,3121,2,1,0,158,Northern Metropolitan,14949,1189000,Nearby,3
2602,2602,Richmond,2,h,Biggin,12/10/2016,2.6,3121,2,1,1,166,Northern Metropolitan,14949,1220000,Nearby,4
2603,2603,Richmond,2,h,Biggin,12/10/2016,2.6,3121,2,1,1,80,Northern Metropolitan,14949,1220000,Nearby,4
2604,2604,Richmond,3,h,Abercromby's,12/10/2016,2.6,3121,3,1,0,162,Northern Metropolitan,14949,1100000,Nearby,4
2605,2605,Richmond,3,h,Jellis,12/10/2016,2.6,3121,3,1,1,482,Northern Metropolitan,14949,2857000,Nearby,5
2606,2606,Richmond,3,h,Biggin,12/10/2016,2.6,3121,3,1,0,187,Northern Metropolitan,14949,1346000,Nearby,4
2607,2607,Rosanna,4,h,Nelson,12/10/2016,11.4,3084,3,1,1,693.5,Eastern Metropolitan,3540,1050000,Nearby,5
2608,2608,Rosanna,3,h,Miles,12/10/2016,11.4,3084,3,1,0,454,Eastern Metropolitan,3540,620000,Nearby,4
2609,2609,Seddon,4,h,Village,12/10/2016,6.6,3011,4,2,1,299,Western Metropolitan,2417,1201000,Nearby,7
2610,2610,South Melbourne,3,h,Greg,12/10/2016,2.1,3205,3,1,1,593,Southern Metropolitan,5943,2250000,Nearby,5
2611,2611,South Melbourne,1,u,McGrath,12/10/2016,2.1,3205,1,1,1,50,Southern Metropolitan,5943,320000,Nearby,3
2612,2612,South Melbourne,4,h,Marshall,12/10/2016,2.1,3205,4,3,1,200,Southern Metropolitan,5943,2180000,Nearby,8
2613,2613,South Yarra,2,u,Williams,12/10/2016,3.3,3141,2,1,1,1283,Southern Metropolitan,14887,625000,Nearby,4
2614,2614,South Yarra,2,u,hockingstuart,12/10/2016,3.3,3141,1,1,1,50,Southern Metropolitan,14887,610000,Nearby,3
2615,2615,South Yarra,2,h,Biggin,12/10/2016,3.3,3141,2,1,2,367,Southern Metropolitan,14887,2430000,Nearby,5
2616,2616,South Yarra,1,u,RT,12/10/2016,3.3,3141,1,1,1,50,Southern Metropolitan,14887,490000,Nearby,3
2617,2617,South Yarra,1,u,Williams,12/10/2016,3.3,3141,1,1,1,50,Southern Metropolitan,14887,955000,Nearby,3
2618,2618,South Yarra,1,u,hockingstuart,12/10/2016,3.3,3141,1,1,1,50,Southern Metropolitan,14887,380000,Nearby,3
2619,2619,South Yarra,2,u,Biggin,12/10/2016,3.3,3141,2,1,1,50,Southern Metropolitan,14887,601000,Nearby,4
2620,2620,Spotswood,4,h,Jas,12/10/2016,7.7,3015,4,2,2,489,Western Metropolitan,1223,1170000,Nearby,8
2621,2621,St Kilda,1,u,hockingstuart,12/10/2016,6.1,3182,1,1,1,50,Southern Metropolitan,13240,370500,Nearby,3
2622,2622,St Kilda,5,h,Abercromby's,12/10/2016,6.1,3182,4,3,3,1286.5,Southern Metropolitan,13240,5046000,Nearby,11
2623,2623,St Kilda,1,u,hockingstuart,12/10/2016,6.1,3182,1,1,1,50,Southern Metropolitan,13240,385000,Nearby,3
2624,2624,St Kilda,3,h,Pride,12/10/2016,6.1,3182,3,2,2,289,Southern Metropolitan,13240,1900000,Nearby,7
2625,2625,Strathmore,4,h,Nelson,12/10/2016,9.7,3041,3,1,1,537,Western Metropolitan,3284,2340000,Nearby,5
2626,2626,Strathmore,3,u,Barry,12/10/2016,9.7,3041,2,1,1,80,Western Metropolitan,3284,625000,Nearby,4
2627,2627,Strathmore,2,h,Nelson,12/10/2016,9.7,3041,2,1,1,703,Western Metropolitan,3284,1321000,Nearby,4
2628,2628,Strathmore,5,h,Nelson,12/10/2016,9.7,3041,3,1,1,537,Western Metropolitan,3284,920000,Nearby,5
2629,2629,Sunshine,4,h,Barry,12/10/2016,12.6,3020,3,1,1,537,Western Metropolitan,3755,885000,Nearby,5
2630,2630,Sunshine,3,u,Barry,12/10/2016,12.6,3020,3,1,1,301,Western Metropolitan,3755,490000,Nearby,5
2631,2631,Sunshine North,3,h,Douglas,12/10/2016,13.3,3020,3,1,1,537,Western Metropolitan,4217,590000,Nearby,5
2632,2632,Sunshine North,3,h,Douglas,12/10/2016,13.3,3020,3,1,3,625,Western Metropolitan,4217,630000,Nearby,8
2633,2633,Sunshine North,3,h,Barry,12/10/2016,13.3,3020,3,1,3,592,Western Metropolitan,4217,685000,Nearby,7
2634,2634,Sunshine North,3,h,hockingstuart,12/10/2016,13.3,3020,3,1,3,629,Western Metropolitan,4217,690000,Nearby,7
2635,2635,Sunshine North,5,h,Barry,12/10/2016,13.3,3020,4,2,2,661,Western Metropolitan,4217,605000,Nearby,9
2636,2636,Sunshine North,3,h,Sweeney,12/10/2016,13.3,3020,3,1,2,692,Western Metropolitan,4217,808000,Nearby,6
2637,2637,Sunshine West,3,u,Barry,12/10/2016,13.5,3020,3,2,1,240,Western Metropolitan,6763,545000,Nearby,6
2638,2638,Sunshine West,5,h,Barry,12/10/2016,13.5,3020,4,2,2,596,Western Metropolitan,6763,621000,Nearby,9
2639,2639,Sunshine West,3,h,Barry,12/10/2016,13.5,3020,3,1,1,620,Western Metropolitan,6763,515000,Nearby,5
2640,2640,Sunshine West,3,h,Douglas,12/10/2016,13.5,3020,3,1,1,537,Western Metropolitan,6763,611000,Nearby,5
2641,2641,Surrey Hills,3,h,Marshall,12/10/2016,11.2,3127,3,2,2,585,Southern Metropolitan,5457,1960000,Nearby,7
2642,2642,Surrey Hills,2,h,Noel,12/10/2016,11.2,3127,2,1,1,387,Southern Metropolitan,5457,680000,Nearby,4
2643,2643,Surrey Hills,4,h,Jellis,12/10/2016,11.2,3127,4,2,1,494,Southern Metropolitan,5457,1455000,Nearby,7
2644,2644,Surrey Hills,5,h,Marshall,12/10/2016,11.2,3127,4,3,2,777,Southern Metropolitan,5457,2630000,Nearby,10
2645,2645,Templestowe Lower,3,h,Jellis,12/10/2016,13.8,3107,3,2,1,962,Eastern Metropolitan,5420,1051000,Nearby,6
2646,2646,Templestowe Lower,3,h,Ray,12/10/2016,13.8,3107,3,1,2,664,Eastern Metropolitan,5420,1065000,Nearby,6
2647,2647,Templestowe Lower,4,h,Barry,12/10/2016,13.8,3107,4,2,2,636,Eastern Metropolitan,5420,1120000,Nearby,8
2648,2648,Thornbury,1,u,McGrath,12/10/2016,6.5,3071,1,1,1,50,Northern Metropolitan,8870,365000,Nearby,3
2649,2649,Toorak,2,u,Marshall,12/10/2016,4.6,3142,1,1,1,50,Southern Metropolitan,7217,1330000,Nearby,3
2650,2650,Toorak,3,h,Kay,12/10/2016,4.6,3142,3,2,2,600,Southern Metropolitan,7217,2820000,Nearby,7
2651,2651,Toorak,2,u,Jellis,12/10/2016,4.6,3142,2,2,2,50,Southern Metropolitan,7217,810000,Nearby,6
2652,2652,Viewbank,2,u,Miles,12/10/2016,13.8,3084,2,1,2,197,Eastern Metropolitan,2698,555000,Nearby,5
2653,2653,Williamstown,3,t,Greg,12/10/2016,8,3016,3,2,2,506,Western Metropolitan,6380,1460000,Nearby,7
2654,2654,Williamstown,5,h,Sweeney,12/10/2016,8,3016,4,2,2,195,Western Metropolitan,6380,1410000,Nearby,9
2655,2655,Williamstown,2,h,RT,12/10/2016,8,3016,2,1,0,166,Western Metropolitan,6380,940000,Nearby,3
2656,2656,Windsor,1,u,Fletchers,12/10/2016,5.1,3181,1,1,1,50,Southern Metropolitan,4380,372000,Nearby,3
2657,2657,Windsor,1,u,Beller,12/10/2016,5.1,3181,1,1,1,50,Southern Metropolitan,4380,412500,Nearby,3
2658,2658,Yallambie,3,h,Nelson,12/10/2016,15,3085,3,1,1,482,Northern Metropolitan,1369,710000,Mederately close,5
2659,2659,Yallambie,3,h,Buckingham,12/10/2016,15,3085,3,2,2,568,Northern Metropolitan,1369,810000,Mederately close,7
2660,2660,Yarraville,3,h,Jas,12/10/2016,7,3013,3,1,3,902,Western Metropolitan,6543,1930000,Nearby,8
2661,2661,Aberfeldie,3,u,Nelson,12/10/2016,9.1,3040,2,1,1,80,Western Metropolitan,1543,845000,Nearby,4
2662,2662,Aberfeldie,4,h,Nelson,12/10/2016,9.1,3040,4,3,3,670,Western Metropolitan,1543,3900000,Nearby,12
2663,2663,Brunswick East,4,h,Nelson,12/10/2016,4.5,3057,4,2,0,161,Northern Metropolitan,5533,1280000,Nearby,6
2664,2664,Brunswick East,2,u,Collins,12/10/2016,4.5,3057,2,1,1,50,Northern Metropolitan,5533,656000,Nearby,4
2665,2665,Burnley,2,h,Jellis,12/10/2016,3.5,3121,2,1,2,225,Northern Metropolitan,438,1231010,Nearby,5
2666,2666,Carlton,2,u,Nelson,12/10/2016,1.8,3053,2,2,1,50,Northern Metropolitan,6786,795000,Nearby,5
2667,2667,Essendon West,4,h,Nelson,12/10/2016,9.8,3040,4,2,2,740,Western Metropolitan,588,1345000,Nearby,8
2668,2668,Fawkner,3,h,Brad,12/10/2016,12.4,3060,3,1,2,585,Northern Metropolitan,5070,625000,Nearby,6
2669,2669,Fawkner,3,h,hockingstuart,12/10/2016,12.4,3060,3,2,3,587,Northern Metropolitan,5070,681000,Nearby,9
2670,2670,Fawkner,3,h,hockingstuart,12/10/2016,12.4,3060,3,2,2,576,Northern Metropolitan,5070,690000,Nearby,7
2671,2671,Fawkner,3,h,Brad,12/10/2016,12.4,3060,3,1,2,720,Northern Metropolitan,5070,640000,Nearby,6
2672,2672,Fawkner,3,h,Stockdale,12/10/2016,12.4,3060,3,1,2,622,Northern Metropolitan,5070,660000,Nearby,6
2673,2673,Fawkner,3,h,hockingstuart,12/10/2016,12.4,3060,3,2,1,603,Northern Metropolitan,5070,783000,Nearby,6
2674,2674,Hawthorn East,2,h,Jellis,12/10/2016,7.5,3123,2,1,2,390,Southern Metropolitan,6482,1585000,Nearby,5
2675,2675,Hawthorn East,3,u,Noel,12/10/2016,7.5,3123,3,2,1,144,Southern Metropolitan,6482,935000,Nearby,6
2676,2676,Hawthorn East,2,u,Fletchers,12/10/2016,7.5,3123,2,1,1,50,Southern Metropolitan,6482,460000,Nearby,4
2677,2677,Heidelberg,2,h,Purplebricks,12/10/2016,10.6,3084,2,1,1,187,Eastern Metropolitan,2890,490000,Nearby,4
2678,2678,Ivanhoe East,3,u,Miles,12/10/2016,9,3079,3,2,2,356,Eastern Metropolitan,1554,1260000,Nearby,7
2679,2679,Jacana,3,h,Stockdale,12/10/2016,14.5,3047,3,1,1,482,Northern Metropolitan,851,482000,Nearby,5
2680,2680,Kingsville,3,h,Jas,12/10/2016,7.8,3012,3,1,1,537,Western Metropolitan,1808,1450000,Nearby,5
2681,2681,Kingsville,1,h,Burnham,12/10/2016,7.8,3012,1,1,1,370,Western Metropolitan,1808,630000,Nearby,3
2682,2682,Kingsville,3,h,Chambers,12/10/2016,7.8,3012,3,1,1,350,Western Metropolitan,1808,760000,Nearby,5
2683,2683,Murrumbeena,3,h,Woodards,12/10/2016,12.1,3163,3,1,2,618,Southern Metropolitan,4442,1430000,Nearby,6
2684,2684,Ormond,2,u,Gary,12/10/2016,11.8,3204,2,1,1,50,Southern Metropolitan,3578,950000,Nearby,4
2685,2685,Ormond,5,h,hockingstuart,12/10/2016,11.8,3204,3,1,1,593,Southern Metropolitan,3578,1390000,Nearby,5
2686,2686,Ormond,4,t,hockingstuart,12/10/2016,11.8,3204,3,2,1,267,Southern Metropolitan,3578,1520000,Nearby,6
2687,2687,West Footscray,3,h,Jas,12/10/2016,8.2,3012,3,1,2,347,Western Metropolitan,5058,967000,Nearby,6
2688,2688,West Footscray,3,h,Brad,12/10/2016,8.2,3012,3,1,1,442,Western Metropolitan,5058,840000,Nearby,5
2689,2689,Albion,3,h,Sweeney,12/10/2016,13.9,3020,3,1,1,706,Western Metropolitan,2185,720000,Nearby,5
2690,2690,Brooklyn,2,t,Purplebricks,12/10/2016,10.9,3012,2,1,1,200,Western Metropolitan,962,485000,Nearby,4
2691,2691,Glen Huntly,2,u,Woodards,12/10/2016,10.4,3163,1,1,1,50,Southern Metropolitan,2403,780000,Nearby,3
2692,2692,Docklands,1,u,RT,12/10/2016,1.9,3008,1,1,1,50,Southern Metropolitan,4707,360000,Nearby,3
2693,2693,Travancore,2,u,Nelson,12/10/2016,5.3,3032,2,1,1,50,Western Metropolitan,1052,503000,Nearby,4
2694,2694,Caulfield East,2,h,Woodards,12/10/2016,9.3,3145,2,1,2,50,Southern Metropolitan,608,620000,Nearby,5
2695,2695,Keilor Park,3,h,Nelson,12/10/2016,14.5,3042,3,1,1,537,Western Metropolitan,1119,766000,Nearby,5
2696,2696,Albert Park,3,h,Greg,06/12/2016,3.3,3206,3,2,2,50,Southern Metropolitan,3280,1370000,Nearby,7
2697,2697,Alphington,5,h,Nelson,06/12/2016,6.4,3078,4,3,3,809,Northern Metropolitan,2211,2840000,Nearby,13
2698,2698,Altona North,4,h,Williams,06/12/2016,11.1,3025,4,1,3,558,Western Metropolitan,5132,650000,Nearby,9
2699,2699,Ashburton,3,t,Jellis,06/12/2016,11,3147,3,2,1,267,Southern Metropolitan,3052,1340000,Nearby,6
2700,2700,Ashwood,3,h,Fletchers,06/12/2016,12.2,3147,3,1,1,593,Southern Metropolitan,2894,1232800,Nearby,5
2701,2701,Balwyn North,5,h,hockingstuart,06/12/2016,9.2,3104,3,1,1,800,Southern Metropolitan,7809,1500000,Nearby,5
2702,2702,Balwyn North,5,h,Noel,06/12/2016,9.2,3104,4,3,2,900,Southern Metropolitan,7809,2200000,Nearby,10
2703,2703,Box Hill,1,u,hockingstuart,06/12/2016,13.1,3128,1,1,1,774,Eastern Metropolitan,4605,288000,Nearby,3
2704,2704,Brunswick West,2,u,Nelson,06/12/2016,5.9,3055,2,1,1,50,Northern Metropolitan,7082,435000,Nearby,4
2705,2705,Burwood,5,h,Ray,06/12/2016,11.7,3125,4,3,2,326,Southern Metropolitan,5678,1060000,Nearby,9
2706,2706,Burwood,4,h,Ray,06/12/2016,11.7,3125,3,1,1,593,Southern Metropolitan,5678,1765000,Nearby,5
2707,2707,Camberwell,3,h,Jellis,06/12/2016,7.8,3124,3,1,2,821,Southern Metropolitan,8920,2000000,Nearby,6
2708,2708,Camberwell,3,h,Fletchers,06/12/2016,7.8,3124,2,1,1,427,Southern Metropolitan,8920,1302000,Nearby,4
2709,2709,Carnegie,2,u,Ray,06/12/2016,11.4,3163,2,1,1,50,Southern Metropolitan,7822,460000,Nearby,4
2710,2710,Elwood,2,u,Marshall,06/12/2016,7.7,3184,2,1,1,50,Southern Metropolitan,8989,717000,Nearby,4
2711,2711,Essendon,3,h,Barry,06/12/2016,8,3040,4,2,2,1021,Western Metropolitan,9264,1990000,Nearby,8
2712,2712,Essendon,3,h,Nelson,06/12/2016,8,3040,3,1,2,396,Western Metropolitan,9264,855000,Nearby,6
2713,2713,Essendon,4,h,Nelson,06/12/2016,8,3040,3,2,2,725,Western Metropolitan,9264,1775000,Nearby,7
2714,2714,Fitzroy North,2,h,Nelson,06/12/2016,3.5,3068,2,1,0,145,Northern Metropolitan,6244,990000,Nearby,3
2715,2715,Footscray,3,h,Biggin,06/12/2016,6.4,3011,3,1,1,537,Western Metropolitan,7570,840000,Nearby,5
2716,2716,Footscray,3,h,Biggin,06/12/2016,6.4,3011,3,1,1,265,Western Metropolitan,7570,760000,Nearby,5
2717,2717,Footscray,2,u,Village,06/12/2016,6.4,3011,2,1,1,50,Western Metropolitan,7570,420000,Nearby,4
2718,2718,Glenroy,2,h,Ray,06/12/2016,13,3046,3,1,1,482,Northern Metropolitan,8870,438000,Nearby,5
2719,2719,Hadfield,3,t,Stockdale,06/12/2016,12.1,3046,3,2,2,301,Northern Metropolitan,2606,750000,Nearby,7
2720,2720,Hampton,4,h,Hodges,06/12/2016,13.7,3188,3,1,2,1286.5,Southern Metropolitan,5454,2600000,Nearby,6
2721,2721,Hampton,2,u,RT,06/12/2016,13.7,3188,2,1,2,50,Southern Metropolitan,5454,685000,Nearby,5
2722,2722,Hawthorn,3,h,Jellis,06/12/2016,4.6,3122,3,1,1,351,Southern Metropolitan,11308,2065000,Nearby,5
2723,2723,Hawthorn,1,u,LITTLE,06/12/2016,4.6,3122,1,1,1,50,Southern Metropolitan,11308,390000,Nearby,3
2724,2724,Heidelberg Heights,2,h,Ray,06/12/2016,10.5,3081,2,1,1,428,Eastern Metropolitan,2947,584000,Nearby,4
2725,2725,Kensington,1,u,Edward,06/12/2016,4.2,3031,1,1,1,50,Northern Metropolitan,5263,370000,Nearby,3
2726,2726,Malvern East,3,h,Fletchers,06/12/2016,11.2,3145,3,2,2,691,Southern Metropolitan,8801,1555000,Nearby,7
2727,2727,Maribyrnong,2,t,Nelson,06/12/2016,8.7,3032,2,1,1,200,Western Metropolitan,4918,370000,Nearby,4
2728,2728,Northcote,4,h,Nelson,06/12/2016,5.5,3070,4,2,2,282,Northern Metropolitan,11364,1310000,Nearby,8
2729,2729,Northcote,2,h,Nelson,06/12/2016,5.5,3070,4,1,2,238,Northern Metropolitan,11364,1112000,Nearby,7
2730,2730,Oakleigh South,2,h,Buxton,06/12/2016,14.7,3167,2,1,2,428,South-Eastern Metropolitan,3692,580000,Nearby,5
2731,2731,Preston,3,h,hockingstuart,06/12/2016,8.8,3072,3,1,3,503,Northern Metropolitan,14577,600000,Nearby,7
2732,2732,Reservoir,3,h,Ray,06/12/2016,11.2,3073,3,1,2,696,Northern Metropolitan,21650,812000,Nearby,6
2733,2733,Reservoir,3,h,Barry,06/12/2016,11.2,3073,3,1,1,750,Northern Metropolitan,21650,682000,Nearby,5
2734,2734,Reservoir,5,t,Ray,06/12/2016,11.2,3073,2,1,1,145,Northern Metropolitan,21650,575000,Nearby,4
2735,2735,Reservoir,3,h,Ray,06/12/2016,11.2,3073,3,1,1,482,Northern Metropolitan,21650,720000,Nearby,5
2736,2736,South Yarra,2,h,Castran,06/12/2016,3.3,3141,2,1,2,141,Southern Metropolitan,14887,1500000,Nearby,5
2737,2737,South Yarra,2,u,Sotheby's,06/12/2016,3.3,3141,2,2,1,50,Southern Metropolitan,14887,1030000,Nearby,5
2738,2738,Spotswood,3,h,Williams,06/12/2016,7.7,3015,3,1,0,274,Western Metropolitan,1223,927000,Nearby,4
2739,2739,St Kilda,2,u,Whiting,06/12/2016,6.1,3182,2,1,1,1286.5,Southern Metropolitan,13240,571000,Nearby,4
2740,2740,St Kilda,2,u,hockingstuart,06/12/2016,6.1,3182,2,1,0,50,Southern Metropolitan,13240,690000,Nearby,3
2741,2741,Strathmore,5,h,Barry,06/12/2016,9.7,3041,4,3,2,617,Western Metropolitan,3284,1440000,Nearby,10
2742,2742,Surrey Hills,5,h,hockingstuart,06/12/2016,11.2,3127,4,3,2,693,Southern Metropolitan,5457,1650000,Nearby,12
2743,2743,Thornbury,3,h,Nelson,06/12/2016,6.5,3071,3,2,2,398,Northern Metropolitan,8870,1210000,Nearby,7
2744,2744,Thornbury,2,h,Barry,06/12/2016,6.5,3071,2,1,1,185,Northern Metropolitan,8870,944000,Nearby,4
2745,2745,Thornbury,2,h,Barry,06/12/2016,6.5,3071,2,1,3,491,Northern Metropolitan,8870,970000,Nearby,6
